timestep,episode,env_instance,pid,reward_sum,safety_sum,MG1_overvoltage,MG1_undervoltage,MG1_overloading,MG1_safety_sum,MG2_overvoltage,MG2_undervoltage,MG2_overloading,MG2_safety_sum,MG3_overvoltage,MG3_undervoltage,MG3_overloading,MG3_safety_sum
586,14,6d2f089b,26907,-124.343231337063,2.3003563718788307,0.4984377530702915,0.0,0.0,0.4984377530702915,1.4884101953323998,0.0,0.0,1.4884101953323998,0.3135084234761396,0.0,0.0,0.3135084234761396
587,14,6d2f089b,26907,-125.10048733852221,2.3382191943147923,0.5091098369583111,0.0,0.0,0.5091098369583111,1.5060849415038018,0.0,0.0,1.5060849415038018,0.3230244158526794,0.0,0.0,0.3230244158526794
588,14,6d2f089b,26907,-123.25948873806563,2.2461692309862036,0.48419052355567693,0.0,0.0,0.48419052355567693,1.4722511180131723,0.0,0.0,1.4722511180131723,0.2897275894173543,0.0,0.0,0.2897275894173543
589,14,6d2f089b,26907,-116.81805056432394,1.924097338417677,0.3973260104603791,0.0,0.0,0.3973260104603791,1.3468817180624901,0.0,0.0,1.3468817180624901,0.17988960989480773,0.0,0.0,0.17988960989480773
590,14,6d2f089b,26907,-106.31462282442891,1.3989259728579155,0.2505555431652169,0.0,0.0,0.2505555431652169,1.1348543256746522,0.0,0.0,1.1348543256746522,0.013516104018046482,0.0,0.0,0.013516104018046482
591,14,6d2f089b,26907,-99.65970075071286,1.066179852128456,0.12120861308121644,0.0,0.0,0.12120861308121644,0.9449712390472396,0.0,0.0,0.9449712390472396,0.0,0.0,0.0,0.0
592,14,6d2f089b,26907,-103.82149244443352,1.2742694230459874,0.20415110848892248,0.0,0.0,0.20415110848892248,1.06556660484378,0.0,0.0,1.06556660484378,0.0045517097132850015,0.0,0.0,0.0045517097132850015
593,14,6d2f089b,26907,-110.00767356818693,1.5835785231647659,0.28877712398213173,0.0,0.0,0.28877712398213173,1.1922644608829804,0.0,0.0,1.1922644608829804,0.10253693829965371,0.0,0.0,0.10253693829965371
594,14,6d2f089b,26907,-116.78425914976837,1.9224077800252461,0.3746176091248101,0.0,0.0,0.3746176091248101,1.326619138879074,0.0,0.0,1.326619138879074,0.221171032021362,0.0,0.0,0.221171032021362
595,14,6d2f089b,26907,-121.06413511997822,2.136401574379567,0.4340622233386613,0.0,0.0,0.4340622233386613,1.4041368694580165,0.0,0.0,1.4041368694580165,0.298202481582889,0.0,0.0,0.298202481582889
596,14,6d2f089b,26907,-123.99577277556254,2.2829834517391463,0.47745620276569234,0.0,0.0,0.47745620276569234,1.4574477419154666,0.0,0.0,1.4574477419154666,0.3480795070579872,0.0,0.0,0.3480795070579872
597,14,6d2f089b,26907,-124.83227376920657,2.3248085248298214,0.4912110282395241,0.0,0.0,0.4912110282395241,1.4718037966472184,0.0,0.0,1.4718037966472184,0.36179369994307864,0.0,0.0,0.36179369994307864
598,14,6d2f089b,26907,-124.78920520629461,2.3226551247497156,0.494584303806735,0.0,0.0,0.494584303806735,1.4699661118015819,0.0,0.0,1.4699661118015819,0.35810470914139847,0.0,0.0,0.35810470914139847
599,14,6d2f089b,26907,-120.46027200745067,2.1062084429726213,0.4398725632190923,0.0,0.0,0.4398725632190923,1.3844517811920278,0.0,0.0,1.3844517811920278,0.2818840985615012,0.0,0.0,0.2818840985615012
600,14,6d2f089b,26907,-112.58935822941903,1.7126627523680964,0.335213802395965,0.0,0.0,0.335213802395965,1.2282758086194514,0.0,0.0,1.2282758086194514,0.14917314135268,0.0,0.0,0.14917314135268
577,15,6d2f089b,26907,-102.10606382071094,1.1884980179658688,0.17049240603671967,0.0,0.0,0.17049240603671967,1.0180056119291492,0.0,0.0,1.0180056119291492,0.0,0.0,0.0,0.0
578,15,6d2f089b,26907,-95.81388623535548,0.8738891537188642,0.04863051306755528,0.0,0.0,0.04863051306755528,0.8252586406513089,0.0,0.0,0.8252586406513089,0.0,0.0,0.0,0.0
579,15,6d2f089b,26907,-94.62781872986396,0.8145857688175042,0.03209497144442208,0.0,0.0,0.03209497144442208,0.7824907973730821,0.0,0.0,0.7824907973730821,0.0,0.0,0.0,0.0
580,15,6d2f089b,26907,-95.5319513645814,0.859792381197672,0.05204468907632176,0.0,0.0,0.05204468907632176,0.8077476921213502,0.0,0.0,0.8077476921213502,0.0,0.0,0.0,0.0
581,15,6d2f089b,26907,-98.25777250892263,0.9960834685627034,0.10786557559644239,0.0,0.0,0.10786557559644239,0.888217892966261,0.0,0.0,0.888217892966261,0.0,0.0,0.0,0.0
582,15,6d2f089b,26907,-103.40206653170846,1.253298166545667,0.2091497425330402,0.0,0.0,0.2091497425330402,1.0408528146053275,0.0,0.0,1.0408528146053275,0.003295609407299338,0.0,0.0,0.003295609407299338
583,15,6d2f089b,26907,-111.83372788310501,1.6748812394146648,0.3278741174315434,0.0,0.0,0.3278741174315434,1.224613946907243,0.0,0.0,1.224613946907243,0.12239317507587844,0.0,0.0,0.12239317507587844
584,15,6d2f089b,26907,-117.693392727449,1.9678644452168994,0.4093277463474754,0.0,0.0,0.4093277463474754,1.3457880888036489,0.0,0.0,1.3457880888036489,0.21274861006577517,0.0,0.0,0.21274861006577517
585,15,6d2f089b,26907,-121.89599582984495,2.1779946301723,0.46657101425072445,0.0,0.0,0.46657101425072445,1.4347565152524655,0.0,0.0,1.4347565152524655,0.27666710066910993,0.0,0.0,0.27666710066910993
586,15,6d2f089b,26907,-124.343231337063,2.3003563718788307,0.4984377530702915,0.0,0.0,0.4984377530702915,1.4884101953323998,0.0,0.0,1.4884101953323998,0.3135084234761396,0.0,0.0,0.3135084234761396
587,15,6d2f089b,26907,-125.10048733852221,2.3382191943147923,0.5091098369583111,0.0,0.0,0.5091098369583111,1.5060849415038018,0.0,0.0,1.5060849415038018,0.3230244158526794,0.0,0.0,0.3230244158526794
588,15,6d2f089b,26907,-123.25948873806563,2.2461692309862036,0.48419052355567693,0.0,0.0,0.48419052355567693,1.4722511180131723,0.0,0.0,1.4722511180131723,0.2897275894173543,0.0,0.0,0.2897275894173543
589,15,6d2f089b,26907,-116.81805056432394,1.924097338417677,0.3973260104603791,0.0,0.0,0.3973260104603791,1.3468817180624901,0.0,0.0,1.3468817180624901,0.17988960989480773,0.0,0.0,0.17988960989480773
590,15,6d2f089b,26907,-106.31462282442891,1.3989259728579155,0.2505555431652169,0.0,0.0,0.2505555431652169,1.1348543256746522,0.0,0.0,1.1348543256746522,0.013516104018046482,0.0,0.0,0.013516104018046482
591,15,6d2f089b,26907,-99.65970075071286,1.066179852128456,0.12120861308121644,0.0,0.0,0.12120861308121644,0.9449712390472396,0.0,0.0,0.9449712390472396,0.0,0.0,0.0,0.0
592,15,6d2f089b,26907,-103.82149244443352,1.2742694230459874,0.20415110848892248,0.0,0.0,0.20415110848892248,1.06556660484378,0.0,0.0,1.06556660484378,0.0045517097132850015,0.0,0.0,0.0045517097132850015
593,15,6d2f089b,26907,-110.00767356818693,1.5835785231647659,0.28877712398213173,0.0,0.0,0.28877712398213173,1.1922644608829804,0.0,0.0,1.1922644608829804,0.10253693829965371,0.0,0.0,0.10253693829965371
594,15,6d2f089b,26907,-116.78425914976837,1.9224077800252461,0.3746176091248101,0.0,0.0,0.3746176091248101,1.326619138879074,0.0,0.0,1.326619138879074,0.221171032021362,0.0,0.0,0.221171032021362
595,15,6d2f089b,26907,-121.06413511997822,2.136401574379567,0.4340622233386613,0.0,0.0,0.4340622233386613,1.4041368694580165,0.0,0.0,1.4041368694580165,0.298202481582889,0.0,0.0,0.298202481582889
596,15,6d2f089b,26907,-123.99577277556254,2.2829834517391463,0.47745620276569234,0.0,0.0,0.47745620276569234,1.4574477419154666,0.0,0.0,1.4574477419154666,0.3480795070579872,0.0,0.0,0.3480795070579872
597,15,6d2f089b,26907,-124.83227376920657,2.3248085248298214,0.4912110282395241,0.0,0.0,0.4912110282395241,1.4718037966472184,0.0,0.0,1.4718037966472184,0.36179369994307864,0.0,0.0,0.36179369994307864
598,15,6d2f089b,26907,-124.78920520629461,2.3226551247497156,0.494584303806735,0.0,0.0,0.494584303806735,1.4699661118015819,0.0,0.0,1.4699661118015819,0.35810470914139847,0.0,0.0,0.35810470914139847
599,15,6d2f089b,26907,-120.46027200745067,2.1062084429726213,0.4398725632190923,0.0,0.0,0.4398725632190923,1.3844517811920278,0.0,0.0,1.3844517811920278,0.2818840985615012,0.0,0.0,0.2818840985615012
600,15,6d2f089b,26907,-112.58935822941903,1.7126627523680964,0.335213802395965,0.0,0.0,0.335213802395965,1.2282758086194514,0.0,0.0,1.2282758086194514,0.14917314135268,0.0,0.0,0.14917314135268
289,16,6d2f089b,26907,-93.45055878213878,0.7557227731265987,0.0,0.0,0.0,0.0,0.7557227731265987,0.0,0.0,0.7557227731265987,0.0,0.0,0.0,0.0
290,16,6d2f089b,26907,-91.5278107327315,0.6595853726277039,0.0,0.0,0.0,0.0,0.6595853726277039,0.0,0.0,0.6595853726277039,0.0,0.0,0.0,0.0
291,16,6d2f089b,26907,-91.46460233489488,0.6564249499239663,0.0,0.0,0.0,0.0,0.6564249499239663,0.0,0.0,0.6564249499239663,0.0,0.0,0.0,0.0
292,16,6d2f089b,26907,-92.93654009417978,0.7300218311113986,0.0,0.0,0.0,0.0,0.7300218311113986,0.0,0.0,0.7300218311113986,0.0,0.0,0.0,0.0
293,16,6d2f089b,26907,-95.54632473188482,0.8605110647259577,0.0,0.0,0.0,0.0,0.8605110647259577,0.0,0.0,0.8605110647259577,0.0,0.0,0.0,0.0
294,16,6d2f089b,26907,-97.39519897275613,0.9529547627875665,0.013804397961122872,0.0,0.0,0.013804397961122872,0.9391503648264437,0.0,0.0,0.9391503648264437,0.0,0.0,0.0,0.0
295,16,6d2f089b,26907,-100.31494367593925,1.0989419934395952,0.062257754177424074,0.0,0.0,0.062257754177424074,1.0366842392621711,0.0,0.0,1.0366842392621711,0.0,0.0,0.0,0.0
296,16,6d2f089b,26907,-104.98691818260116,1.3325407349993408,0.14491363835902438,0.0,0.0,0.14491363835902438,1.1605191233922498,0.0,0.0,1.1605191233922498,0.027107973248066575,0.0,0.0,0.027107973248066575
297,16,6d2f089b,26907,-109.43067561394537,1.554728582805955,0.20369713071220907,0.0,0.0,0.20369713071220907,1.2559475383416177,0.0,0.0,1.2559475383416177,0.09508391375212821,0.0,0.0,0.09508391375212821
298,16,6d2f089b,26907,-111.19883264570745,1.6431364565782862,0.22458893233703736,0.0,0.0,0.22458893233703736,1.2978690741668324,0.0,0.0,1.2978690741668324,0.12067845007441647,0.0,0.0,0.12067845007441647
299,16,6d2f089b,26907,-110.44692774605757,1.6055412386775074,0.21050111865694077,0.0,0.0,0.21050111865694077,1.2887901514879463,0.0,0.0,1.2887901514879463,0.10624996853262036,0.0,0.0,0.10624996853262036
300,16,6d2f089b,26907,-108.36326872133372,1.5013582501045453,0.18067749932030086,0.0,0.0,0.18067749932030086,1.2506355973794572,0.0,0.0,1.2506355973794572,0.07004515340478723,0.0,0.0,0.07004515340478723
301,16,6d2f089b,26907,-105.82868615621899,1.3746291224753608,0.14532470863308067,0.0,0.0,0.14532470863308067,1.2034370617157124,0.0,0.0,1.2034370617157124,0.025867352126567766,0.0,0.0,0.025867352126567766
302,16,6d2f089b,26907,-102.05221258942677,1.1858054527087936,0.07845547284735899,0.0,0.0,0.07845547284735899,1.1073499798614346,0.0,0.0,1.1073499798614346,0.0,0.0,0.0,0.0
303,16,6d2f089b,26907,-98.72773116151798,1.0195813891245011,0.016508524844377925,0.0,0.0,0.016508524844377925,1.0030728642801232,0.0,0.0,1.0030728642801232,0.0,0.0,0.0,0.0
304,16,6d2f089b,26907,-99.24340201309383,1.0453649168372756,0.02302547799553545,0.0,0.0,0.02302547799553545,1.0223394388417402,0.0,0.0,1.0223394388417402,0.0,0.0,0.0,0.0
305,16,6d2f089b,26907,-104.55928876008909,1.3111592379771886,0.11969132954661421,0.0,0.0,0.11969132954661421,1.1698408737113637,0.0,0.0,1.1698408737113637,0.02162703471921068,0.0,0.0,0.02162703471921068
306,16,6d2f089b,26907,-110.7620277747583,1.621296191663261,0.19707552454307553,0.0,0.0,0.19707552454307553,1.2896378781427886,0.0,0.0,1.2896378781427886,0.13458278897739695,0.0,0.0,0.13458278897739695
307,16,6d2f089b,26907,-115.8631693929472,1.876353316605473,0.26292527524255616,0.0,0.0,0.26292527524255616,1.3864750036931912,0.0,0.0,1.3864750036931912,0.22695303766972574,0.0,0.0,0.22695303766972574
308,16,6d2f089b,26907,-120.08899533734234,2.087644582972439,0.3156908337951039,0.0,0.0,0.3156908337951039,1.4734795019886113,0.0,0.0,1.4734795019886113,0.2984742471887236,0.0,0.0,0.2984742471887236
309,16,6d2f089b,26907,-122.76412299621174,2.221400949704715,0.35153411531729906,0.0,0.0,0.35153411531729906,1.5268581626526725,0.0,0.0,1.5268581626526725,0.3430086717347436,0.0,0.0,0.3430086717347436
310,16,6d2f089b,26907,-122.31562591586957,2.198976088558088,0.3505740328682614,0.0,0.0,0.3505740328682614,1.514930674794733,0.0,0.0,1.514930674794733,0.3334713808950933,0.0,0.0,0.3334713808950933
311,16,6d2f089b,26907,-116.6149502945266,1.9139423484834215,0.2811371350537233,0.0,0.0,0.2811371350537233,1.3966001398404269,0.0,0.0,1.3966001398404269,0.23620507358927134,0.0,0.0,0.23620507358927134
312,16,6d2f089b,26907,-104.47358889103737,1.3068742923148535,0.11928101176192474,0.0,0.0,0.11928101176192474,1.1527881971407652,0.0,0.0,1.1527881971407652,0.034805083412163595,0.0,0.0,0.034805083412163595
625,17,6d2f089b,26907,-112.66591015723107,1.716490343478081,0.32128451675977954,0.0,0.0,0.32128451675977954,1.2561227106208643,0.0,0.0,1.2561227106208643,0.13908311609743707,0.0,0.0,0.13908311609743707
626,17,6d2f089b,26907,-104.89885418105955,1.3281375329830598,0.22205409391488873,0.0,0.0,0.22205409391488873,1.0918111718969932,0.0,0.0,1.0918111718969932,0.01427226717117791,0.0,0.0,0.01427226717117791
627,17,6d2f089b,26907,-106.01844594762623,1.3841171336779001,0.24301104353339897,0.0,0.0,0.24301104353339897,1.1101588165013336,0.0,0.0,1.1101588165013336,0.030947273643167517,0.0,0.0,0.030947273643167517
628,17,6d2f089b,26907,-107.923984652451,1.4793940654090365,0.2713840541651993,0.0,0.0,0.2713840541651993,1.1484552774954624,0.0,0.0,1.1484552774954624,0.05955473374837483,0.0,0.0,0.05955473374837483
629,17,6d2f089b,26907,-111.08069764077523,1.6372296944259186,0.3153535477857585,0.0,0.0,0.3153535477857585,1.2132690815288296,0.0,0.0,1.2132690815288296,0.10860706511133045,0.0,0.0,0.10860706511133045
630,17,6d2f089b,26907,-115.78842953550695,1.8726163334726083,0.38091699321796857,0.0,0.0,0.38091699321796857,1.3084450282881888,0.0,0.0,1.3084450282881888,0.18325431196645092,0.0,0.0,0.18325431196645092
631,17,6d2f089b,26907,-122.85273244978391,2.2258314520134563,0.4780794944022855,0.0,0.0,0.4780794944022855,1.4533984615950204,0.0,0.0,1.4533984615950204,0.2943534960161507,0.0,0.0,0.2943534960161507
632,17,6d2f089b,26907,-127.55664768971623,2.4610272200481305,0.5450224326644413,0.0,0.0,0.5450224326644413,1.5482099142793198,0.0,0.0,1.5482099142793198,0.3677948731043692,0.0,0.0,0.3677948731043692
633,17,6d2f089b,26907,-131.60386765079028,2.663388198689944,0.6010403732115914,0.0,0.0,0.6010403732115914,1.6322429992618834,0.0,0.0,1.6322429992618834,0.43010482621646906,0.0,0.0,0.43010482621646906
634,17,6d2f089b,26907,-133.74998794229782,2.7706941944678194,0.6298649105342442,0.0,0.0,0.6298649105342442,1.6781705356117433,0.0,0.0,1.6781705356117433,0.4626587483218316,0.0,0.0,0.4626587483218316
635,17,6d2f089b,26907,-134.72730510578276,2.8195600858784946,0.6425806134527527,0.0,0.0,0.6425806134527527,1.700444125711239,0.0,0.0,1.700444125711239,0.4765353467145026,0.0,0.0,0.4765353467145026
636,17,6d2f089b,26907,-134.27497198786165,2.7969434287208563,0.6359678098332853,0.0,0.0,0.6359678098332853,1.6938611041762863,0.0,0.0,1.6938611041762863,0.46711451471128473,0.0,0.0,0.46711451471128473
637,17,6d2f089b,26907,-132.05319777988717,2.6858547010653493,0.60668530889997,0.0,0.0,0.60668530889997,1.651644528099066,0.0,0.0,1.651644528099066,0.4275248640663132,0.0,0.0,0.4275248640663132
638,17,6d2f089b,26907,-128.4931321364679,2.5078514776829675,0.5573826698142939,0.0,0.0,0.5573826698142939,1.581781315645243,0.0,0.0,1.581781315645243,0.3686874922234302,0.0,0.0,0.3686874922234302
639,17,6d2f089b,26907,-125.53242462551621,2.359816044247178,0.5158064463898753,0.0,0.0,0.5158064463898753,1.5202697175216608,0.0,0.0,1.5202697175216608,0.3237398803356417,0.0,0.0,0.3237398803356417
640,17,6d2f089b,26907,-127.93941547821365,2.480165603111586,0.5444984449383383,0.0,0.0,0.5444984449383383,1.5679197402922707,0.0,0.0,1.5679197402922707,0.3677474178809772,0.0,0.0,0.3677474178809772
641,17,6d2f089b,26907,-132.12964699473773,2.689677146878635,0.5926821314145105,0.0,0.0,0.5926821314145105,1.65002674311061,0.0,0.0,1.65002674311061,0.4469682723535151,0.0,0.0,0.4469682723535151
642,17,6d2f089b,26907,-136.07277782718876,2.8868337114259957,0.6375754304159102,0.0,0.0,0.6375754304159102,1.7281065149809445,0.0,0.0,1.7281065149809445,0.5211517660291414,0.0,0.0,0.5211517660291414
643,17,6d2f089b,26907,-140.66207885113562,3.116298806038702,0.6936801349500097,0.0,0.0,0.6936801349500097,1.8221464603848052,0.0,0.0,1.8221464603848052,0.6004722107038871,0.0,0.0,0.6004722107038871
644,17,6d2f089b,26907,-142.6691087471327,3.216650283206312,0.7189943880899963,0.0,0.0,0.7189943880899963,1.8634775169936928,0.0,0.0,1.8634775169936928,0.6341783781226236,0.0,0.0,0.6341783781226236
645,17,6d2f089b,26907,-141.9884074102306,3.182615236147877,0.7126056553578164,0.0,0.0,0.7126056553578164,1.8482338770812843,0.0,0.0,1.8482338770812843,0.6217757037087766,0.0,0.0,0.6217757037087766
646,17,6d2f089b,26907,-139.47879245218456,3.057134451803388,0.6857062206227718,0.0,0.0,0.6857062206227718,1.7920283039960947,0.0,0.0,1.7920283039960947,0.5793999271845214,0.0,0.0,0.5793999271845214
647,17,6d2f089b,26907,-136.38125213321743,2.9022574269142734,0.6498654042792689,0.0,0.0,0.6498654042792689,1.7269135569609804,0.0,0.0,1.7269135569609804,0.5254784656740243,0.0,0.0,0.5254784656740243
648,17,6d2f089b,26907,-125.72145858459918,2.369267752819505,0.5077420817261544,0.0,0.0,0.5077420817261544,1.514533547861097,0.0,0.0,1.514533547861097,0.34699212323225415,0.0,0.0,0.34699212323225415
25,18,6d2f089b,26907,-100.79834124129337,1.1231118914299423,0.15711174222066515,0.0,0.0,0.15711174222066515,0.9660001492092771,0.0,0.0,0.9660001492092771,0.0,0.0,0.0,0.0
26,18,6d2f089b,26907,-93.93717070647418,0.780053349562823,0.024151325847208804,0.0,0.0,0.024151325847208804,0.7559020237156142,0.0,0.0,0.7559020237156142,0.0,0.0,0.0,0.0
27,18,6d2f089b,26907,-94.53946127705964,0.8101678862802126,0.0383255355666523,0.0,0.0,0.0383255355666523,0.7718423507135603,0.0,0.0,0.7718423507135603,0.0,0.0,0.0,0.0
28,18,6d2f089b,26907,-96.87453765101874,0.9269216958956361,0.08750343146918871,0.0,0.0,0.08750343146918871,0.8394182644264474,0.0,0.0,0.8394182644264474,0.0,0.0,0.0,0.0
29,18,6d2f089b,26907,-100.24040990439408,1.0952153110179834,0.15763355397417023,0.0,0.0,0.15763355397417023,0.9375817570438132,0.0,0.0,0.9375817570438132,0.0,0.0,0.0,0.0
30,18,6d2f089b,26907,-105.04116144345325,1.3352529212247544,0.2483541367462343,0.0,0.0,0.2483541367462343,1.0705194895402412,0.0,0.0,1.0705194895402412,0.016379294938278832,0.0,0.0,0.016379294938278832
31,18,6d2f089b,26907,-113.11497197944983,1.7389434411119071,0.35628841508991904,0.0,0.0,0.35628841508991904,1.241657040933158,0.0,0.0,1.241657040933158,0.1409979850888301,0.0,0.0,0.1409979850888301
32,18,6d2f089b,26907,-120.34395415599974,2.100392521436843,0.45543135301148374,0.0,0.0,0.45543135301148374,1.3917345493851185,0.0,0.0,1.3917345493851185,0.2532266190402406,0.0,0.0,0.2532266190402406
33,18,6d2f089b,26907,-125.82463744663883,2.3744267080065504,0.5287960696973064,0.0,0.0,0.5287960696973064,1.5080952795872489,0.0,0.0,1.5080952795872489,0.33753535872199514,0.0,0.0,0.33753535872199514
34,18,6d2f089b,26907,-127.35928790868108,2.4511592379220186,0.5474429582504949,0.0,0.0,0.5474429582504949,1.5449158484928573,0.0,0.0,1.5449158484928573,0.35880043117866633,0.0,0.0,0.35880043117866633
35,18,6d2f089b,26907,-127.87656581668453,2.4770231130405236,0.5537667815699363,0.0,0.0,0.5537667815699363,1.559759491433736,0.0,0.0,1.559759491433736,0.36349684003685145,0.0,0.0,0.36349684003685145
36,18,6d2f089b,26907,-125.76266881569305,2.371328273161331,0.5240420236314891,0.0,0.0,0.5240420236314891,1.5224270797819808,0.0,0.0,1.5224270797819808,0.32485916974786133,0.0,0.0,0.32485916974786133
37,18,6d2f089b,26907,-120.06805337305504,2.0865975209431236,0.44535330567985,0.0,0.0,0.44535330567985,1.4126974726106984,0.0,0.0,1.4126974726106984,0.22854674265257513,0.0,0.0,0.22854674265257513
38,18,6d2f089b,26907,-110.99991817009817,1.6331907518032904,0.3175656275654408,0.0,0.0,0.3175656275654408,1.2343764530727848,0.0,0.0,1.2343764530727848,0.08124867116506485,0.0,0.0,0.08124867116506485
39,18,6d2f089b,26907,-102.05988162077067,1.1861888968116026,0.16964434240290172,0.0,0.0,0.16964434240290172,1.0165445544087008,0.0,0.0,1.0165445544087008,0.0,0.0,0.0,0.0
40,18,6d2f089b,26907,-98.83820538639579,1.0251051057572698,0.10448905526625007,0.0,0.0,0.10448905526625007,0.9206160504910197,0.0,0.0,0.9206160504910197,0.0,0.0,0.0,0.0
41,18,6d2f089b,26907,-102.2581197508927,1.1961008299266869,0.17925020694876204,0.0,0.0,0.17925020694876204,1.0168506229779248,0.0,0.0,1.0168506229779248,0.0,0.0,0.0,0.0
42,18,6d2f089b,26907,-109.61641810472771,1.5640157502253498,0.28879308527055514,0.0,0.0,0.28879308527055514,1.1761792057969254,0.0,0.0,1.1761792057969254,0.09904345915786927,0.0,0.0,0.09904345915786927
43,18,6d2f089b,26907,-113.67080807034394,1.76673525208654,0.3452198888926321,0.0,0.0,0.3452198888926321,1.2487784907313342,0.0,0.0,1.2487784907313342,0.17273687246257374,0.0,0.0,0.17273687246257374
44,18,6d2f089b,26907,-114.79368562654959,1.8228790831131803,0.36017232990788206,0.0,0.0,0.36017232990788206,1.2701067463693845,0.0,0.0,1.2701067463693845,0.19260000683591372,0.0,0.0,0.19260000683591372
45,18,6d2f089b,26907,-113.29086346264744,1.747738013502026,0.34007619707526704,0.0,0.0,0.34007619707526704,1.2439538534651085,0.0,0.0,1.2439538534651085,0.16370796296165047,0.0,0.0,0.16370796296165047
46,18,6d2f089b,26907,-112.14774854846883,1.6905822802266353,0.3234249915461247,0.0,0.0,0.3234249915461247,1.227216415723157,0.0,0.0,1.227216415723157,0.13994087295735347,0.0,0.0,0.13994087295735347
47,18,6d2f089b,26907,-107.13834925860112,1.4401122966110167,0.259308003541479,0.0,0.0,0.259308003541479,1.1254492005111416,0.0,0.0,1.1254492005111416,0.0553550925583961,0.0,0.0,0.0553550925583961
48,18,6d2f089b,26907,-103.01333041070951,1.2338613506415768,0.1947319645543173,0.0,0.0,0.1947319645543173,1.0386649422740926,0.0,0.0,1.0386649422740926,0.00046444381316690375,0.0,0.0,0.00046444381316690375
145,19,6d2f089b,26907,-99.63382752896212,1.0648862115153301,0.10911987351128194,0.0,0.0,0.10911987351128194,0.9557663380040482,0.0,0.0,0.9557663380040482,0.0,0.0,0.0,0.0
146,19,6d2f089b,26907,-91.74335498713091,0.6703625630365166,0.0,0.0,0.0,0.0,0.6703625630365166,0.0,0.0,0.6703625630365166,0.0,0.0,0.0,0.0
147,19,6d2f089b,26907,-91.0219709726296,0.6342933759304097,0.0,0.0,0.0,0.0,0.6342933759304097,0.0,0.0,0.6342933759304097,0.0,0.0,0.0,0.0
148,19,6d2f089b,26907,-91.90572995267662,0.6784813109262318,0.0,0.0,0.0,0.0,0.6784813109262318,0.0,0.0,0.6784813109262318,0.0,0.0,0.0,0.0
149,19,6d2f089b,26907,-93.54973717194457,0.7606816798191869,0.013082926493883873,0.0,0.0,0.013082926493883873,0.747598753325303,0.0,0.0,0.747598753325303,0.0,0.0,0.0,0.0
150,19,6d2f089b,26907,-98.3248189064932,0.9994357717342393,0.10677873096500012,0.0,0.0,0.10677873096500012,0.8926570407692391,0.0,0.0,0.8926570407692391,0.0,0.0,0.0,0.0
151,19,6d2f089b,26907,-101.37775112738194,1.1520823702712684,0.16931583003273776,0.0,0.0,0.16931583003273776,0.9827665402385306,0.0,0.0,0.9827665402385306,0.0,0.0,0.0,0.0
152,19,6d2f089b,26907,-111.55134964090482,1.660762310129301,0.33055187067436465,0.0,0.0,0.33055187067436465,1.2317936346484069,0.0,0.0,1.2317936346484069,0.09841680480652948,0.0,0.0,0.09841680480652948
153,19,6d2f089b,26907,-115.33145908097407,1.8497677600184883,0.3806488223270468,0.0,0.0,0.3806488223270468,1.3137193399374332,0.0,0.0,1.3137193399374332,0.15539959775400836,0.0,0.0,0.15539959775400836
154,19,6d2f089b,26907,-116.5639951411477,1.9113946038841332,0.395933802351794,0.0,0.0,0.395933802351794,1.342520162519519,0.0,0.0,1.342520162519519,0.1729406390128203,0.0,0.0,0.1729406390128203
155,19,6d2f089b,26907,-116.65262651024821,1.9158261354551342,0.39524088933432244,0.0,0.0,0.39524088933432244,1.3489516805655084,0.0,0.0,1.3489516805655084,0.1716335655553034,0.0,0.0,0.1716335655553034
156,19,6d2f089b,26907,-113.7818289679112,1.7722863016706905,0.35638900099786075,0.0,0.0,0.35638900099786075,1.2951455440106687,0.0,0.0,1.2951455440106687,0.12075175666216098,0.0,0.0,0.12075175666216098
157,19,6d2f089b,26907,-106.87149275749442,1.426769463814315,0.25823952417753215,0.0,0.0,0.25823952417753215,1.156741986023943,0.0,0.0,1.156741986023943,0.011787953612839797,0.0,0.0,0.011787953612839797
158,19,6d2f089b,26907,-98.19355483098758,0.9928725806315075,0.08339705392857177,0.0,0.0,0.08339705392857177,0.9094755267029357,0.0,0.0,0.9094755267029357,0.0,0.0,0.0,0.0
159,19,6d2f089b,26907,-90.28572947277435,0.5974812929767441,0.0,0.0,0.0,0.0,0.5974812929767441,0.0,0.0,0.5974812929767441,0.0,0.0,0.0,0.0
160,19,6d2f089b,26907,-88.18250874543153,0.4923202612638111,0.0,0.0,0.0,0.0,0.4923202612638111,0.0,0.0,0.4923202612638111,0.0,0.0,0.0,0.0
161,19,6d2f089b,26907,-94.44552048578261,0.8054708580517758,0.016401074054994025,0.0,0.0,0.016401074054994025,0.7890697839967817,0.0,0.0,0.7890697839967817,0.0,0.0,0.0,0.0
162,19,6d2f089b,26907,-103.12754792441224,1.2395722324499687,0.18637957151022744,0.0,0.0,0.18637957151022744,1.0500705359561597,0.0,0.0,1.0500705359561597,0.0031221249835815534,0.0,0.0,0.0031221249835815534
163,19,6d2f089b,26907,-109.34308898383495,1.550349274212238,0.2688714128776968,0.0,0.0,0.2688714128776968,1.182511217361533,0.0,0.0,1.182511217361533,0.09896664397300814,0.0,0.0,0.09896664397300814
164,19,6d2f089b,26907,-114.77138549339332,1.821764093887367,0.33598212151265083,0.0,0.0,0.33598212151265083,1.29651580044044,0.0,0.0,1.29651580044044,0.18926617193427608,0.0,0.0,0.18926617193427608
